Progressivo,Targa,Tipo,Marca,Ditta,Periodicità,Data_Immatricolazione,Bollo,SospPneum,NumAssi,KW,Regione
5744,"GX875AE",0,0,75,4,"12/31/24 00:00:00",1,0,0,0,9
5745,"GX876AE",0,0,75,4,"12/31/24 00:00:00",1,0,0,0,9
5746,"GX877AE",0,0,75,4,"12/31/24 00:00:00",1,0,0,0,9
5747,"GX878AE",0,0,75,4,"12/31/24 00:00:00",1,0,0,0,9
5748,"GX879AE",0,0,75,4,"12/31/24 00:00:00",1,0,0,0,9
5749,"GX880AE",0,0,75,4,"12/31/24 00:00:00",1,0,0,0,9
5750,"GX881AE",0,0,75,4,"12/31/24 00:00:00",1,0,0,0,9
5751,"GX882AE",0,0,75,4,"12/31/24 00:00:00",1,0,0,0,9
5752,"GX883AE",0,0,75,4,"12/31/24 00:00:00",1,0,0,0,9
5753,"GX884AE",0,0,75,4,"12/31/24 00:00:00",1,0,0,0,9
5754,"GX885AE",0,0,75,4,"12/31/24 00:00:00",1,0,0,0,9
5755,"GX886AE",0,0,75,4,"12/31/24 00:00:00",1,0,0,0,9
5756,"GX887AE",0,0,75,4,"12/31/24 00:00:00",1,0,0,0,9
5757,"GX888AE",0,0,75,4,"12/31/24 00:00:00",1,0,0,0,9
5758,"GX889AE",0,0,75,4,"12/31/24 00:00:00",1,0,0,0,9
5759,"GX890AE",0,0,75,4,"12/31/24 00:00:00",1,0,0,0,9
5760,"GX891AE",0,0,75,4,"12/31/24 00:00:00",1,0,0,0,9
5761,"GX892AE",0,0,75,4,"12/31/24 00:00:00",1,0,0,0,9
5762,"GX893AE",0,0,75,4,"12/31/24 00:00:00",1,0,0,0,9
5763,"GX894AE",0,0,75,4,"12/31/24 00:00:00",1,0,0,0,9
5764,"GX895AE",0,0,75,4,"12/31/24 00:00:00",1,0,0,0,9
5765,"GX896AE",0,0,75,4,"12/31/24 00:00:00",1,0,0,0,9
5766,"GX897AE",0,0,75,4,"12/31/24 00:00:00",1,0,0,0,9
5768,"EJ989YW",0,0,82,4,"02/28/25 00:00:00",1,0,0,0,9
5769,"DN175LA",0,0,127,12,"01/31/25 00:00:00",1,0,0,0,9
5770,"FL210MM",3,0,139,12,"08/31/25 00:00:00",1,0,0,0,9
5771,"FY642HP",0,0,14,4,"03/31/25 00:00:00",1,0,0,0,9
5772,"FY643HP",0,0,14,4,"03/31/25 00:00:00",1,0,0,0,9
5773,"FY579HP",0,0,14,4,"03/31/25 00:00:00",1,0,0,0,9
5774,"GJ817MK",0,0,14,4,"03/31/25 00:00:00",1,0,0,0,9
5775,"GX964AE",0,0,91,4,"01/31/25 00:00:00",1,0,0,0,9
5776,"GX965AE",0,0,91,4,"01/31/25 00:00:00",1,0,0,0,9
5777,"ER293CB",0,0,30,12,"05/31/25 00:00:00",1,0,0,0,9
5778,"GX046AB",0,0,85,12,"11/30/24 00:00:00",1,0,0,0,9
5779,"GC433MC",0,0,115,12,"09/30/25 00:00:00",1,0,0,0,9
5780,"GH297GW",0,0,139,12,"11/30/25 00:00:00",1,0,0,0,9
5782,"GF559JK",0,0,16,4,"01/31/25 00:00:00",1,0,0,0,9
5783,"GF560JK",0,0,16,4,"01/31/25 00:00:00",1,0,0,0,9
5784,"GF561JK",0,0,16,4,"01/31/25 00:00:00",1,0,0,0,9
5785,"GF562JK",0,0,16,4,"01/31/25 00:00:00",1,0,0,0,9
5788,"ZB521BD",0,0,134,12,"01/31/25 00:00:00",1,0,0,0,9
5789,"GX861TZ",0,0,14,4,"12/31/25 00:00:00",1,0,0,0,9
5790,"GX992AE",0,0,113,4,"01/31/25 00:00:00",1,0,0,0,9
5791,"GY007DV",0,0,75,4,"01/31/25 00:00:00",1,0,0,0,9
5792,"GY008DV",0,0,75,4,"01/31/25 00:00:00",1,0,0,0,9
5793,"GY009DV",0,0,75,4,"01/31/25 00:00:00",1,0,0,0,9
5794,"GY010DV",0,0,75,4,"01/31/25 00:00:00",1,0,0,0,9
5795,"GY011DV",0,0,75,4,"01/31/25 00:00:00",1,0,0,0,9
5796,"GV976WF",0,0,14,4,"10/31/24 00:00:00",1,0,0,0,9
5797,"GX883TZ",0,0,14,4,"01/31/25 00:00:00",1,0,0,0,9
5798,"GB696AK",0,0,84,12,"10/31/25 00:00:00",1,0,0,0,9
5800,"GY016DV",0,0,101,4,"01/31/25 00:00:00",1,0,0,0,9
5803,"GM790EC",0,0,14,12,"01/31/25 00:00:00",1,0,0,0,9
5804,"FL713BL",0,0,79,4,"03/31/25 00:00:00",1,0,0,0,9
5805,"GY815DR",0,0,134,12,"01/31/25 00:00:00",1,0,0,0,9
5806,"GY816DR",0,0,134,12,"01/31/25 00:00:00",1,0,0,0,9
5807,"GY817DR",0,0,134,12,"01/31/25 00:00:00",1,0,0,0,9
5808,"FP589RS",0,0,54,4,"02/28/25 00:00:00",1,0,0,0,9
5812,"GY819DR",0,0,134,12,"01/31/25 00:00:00",1,0,0,0,9
5813,"GY820DR",0,0,134,12,"01/25/25 00:00:00",1,0,0,0,9
5814,"GY821DR",0,0,134,12,"01/25/25 00:00:00",1,0,0,0,9
5815,"GY822DR",0,0,134,12,"01/25/25 00:00:00",1,0,0,0,9
5816,"GY823DR",0,0,134,12,"01/25/25 00:00:00",1,0,0,0,9
5817,"GY824DR",0,0,134,12,"01/25/25 00:00:00",1,0,0,0,9
5818,"GY825DR",0,0,134,12,"01/25/25 00:00:00",1,0,0,0,9
5819,"GY826DR",0,0,134,12,"01/25/25 00:00:00",1,0,0,0,9
5820,"GY827DR",0,0,134,12,"01/25/25 00:00:00",1,0,0,0,9
5821,"EB306RC",0,0,70,4,"05/31/25 00:00:00",1,0,0,0,9
5822,"BG192972",0,0,46,12,"01/31/26 00:00:00",1,0,0,0,9
5823,"EX969LF",0,0,82,4,"03/31/25 00:00:00",1,0,0,0,9
5824,"GY074DV",0,0,17,4,"02/28/25 00:00:00",1,0,0,0,9
5825,"GY075DV",0,0,17,4,"02/28/25 00:00:00",1,0,0,0,9
5826,"GY076DV",0,0,17,4,"02/28/25 00:00:00",1,0,0,0,9
5827,"GY078DV",0,0,97,12,"02/28/25 00:00:00",1,0,0,0,9
5828,"GY080DV",0,0,92,4,"02/28/25 00:00:00",1,0,0,0,9
5831,"GK035SF",0,0,17,12,"02/28/25 00:00:00",1,0,0,0,9
5832,"GP764XX",0,0,17,12,"02/28/25 00:00:00",1,0,0,0,9
5833,"FZ616FB",0,0,127,12,"09/30/25 00:00:00",1,0,0,0,9
5834,"GW567TB",0,0,132,12,"01/31/25 00:00:00",1,0,0,0,9
5835,"GY101DV",0,0,41,4,"02/28/25 00:00:00",1,0,0,0,9
5836,"GY102DV",0,0,41,4,"02/28/25 00:00:00",1,0,0,0,9
5837,"GY100DV",0,0,73,12,"02/28/25 00:00:00",1,0,0,0,9
5838,"GW185YV",0,0,14,12,"02/28/25 00:00:00",1,0,0,0,9
5840,"GC717RN",0,0,99,4,"06/30/25 00:00:00",1,0,0,0,9
5841,"ER358DJ",0,0,127,12,"04/30/25 00:00:00",1,0,0,0,9
5842,"DS892XN",0,0,127,12,"09/30/25 00:00:00",1,0,0,0,9
5844,"EB382ZJ",0,0,141,12,"02/28/25 00:00:00",1,0,0,0,9
5845,"GP220XZ,",0,0,137,4,"02/28/25 00:00:00",1,0,0,0,9
5846,"GY131DV",0,0,70,4,"02/28/25 00:00:00",1,0,0,0,9
5847,"GY130DV",0,0,83,4,"02/28/25 00:00:00",1,0,0,0,9
5848,"ES623SH",0,0,127,12,"09/30/25 00:00:00",1,0,0,0,9
5849,"GS950XC",0,0,92,12,"01/31/26 00:00:00",1,0,0,0,9
5850,"GY522DP",0,0,17,12,"12/31/24 00:00:00",1,0,0,0,9
5851,"GT379TK",0,0,132,12,"05/31/25 00:00:00",1,0,0,0,9
5852,"BS526JW",0,0,132,12,"12/31/25 00:00:00",1,0,0,0,9
5853,"GY132DV",0,0,132,4,"02/28/25 00:00:00",1,0,0,0,9
5854,"GX942LX",0,0,141,12,"02/28/25 00:00:00",1,0,0,0,9
5855,"GY136DV",0,0,78,4,"02/28/25 00:00:00",1,0,0,0,9
5856,"DW38140",6,0,18,12,"10/31/25 00:00:00",1,0,0,0,9
5858,"GF402JK",0,0,127,12,"03/31/25 00:00:00",1,0,0,0,9
5859,"GY223DV",0,0,136,4,"03/31/25 00:00:00",1,0,0,0,9
5860,"GY218DV",0,0,75,4,"03/31/25 00:00:00",1,0,0,0,9
5861,"GY219DV",0,0,75,4,"03/25/25 00:00:00",1,0,0,0,9
5862,"GY220DV",0,0,75,4,"03/31/25 00:00:00",1,0,0,0,9
5863,"GY221DV",0,0,75,4,"03/31/25 00:00:00",1,0,0,0,9
5864,"GY222DV",0,0,75,4,"03/31/25 00:00:00",1,0,0,0,9
5865,"FN139WD",0,0,17,4,"03/31/25 00:00:00",1,0,0,0,9
5866,"GY229DV",0,0,1,4,"03/31/25 00:00:00",1,0,0,0,9
5867,"ZA908SS",0,0,86,12,"03/31/25 00:00:00",1,0,0,0,9
5868,"ZA480EZ",0,0,86,12,"01/31/26 00:00:00",1,0,0,0,9
5870,"FV679DG",0,0,54,4,"04/30/25 00:00:00",1,0,0,0,9
5871,"GY267DV",0,0,35,12,"03/31/25 00:00:00",1,0,0,0,9
5872,"GW842TC",0,0,134,12,"03/31/25 00:00:00",1,0,0,0,9
5873,"GY233YF",0,0,115,12,"03/31/25 00:00:00",1,0,0,0,9
5874,"GM038AS",0,0,143,4,"06/30/25 00:00:00",1,0,0,0,9
5875,"GX771VB",0,0,133,12,"02/28/25 00:00:00",1,0,0,0,9
5876,"GY287DV",0,0,83,4,"03/31/25 00:00:00",1,0,0,0,9
5879,"GY623YD",0,0,134,12,"04/30/25 00:00:00",1,0,0,0,9
5882,"GJ858BR",0,0,84,12,"12/31/25 00:00:00",1,0,0,0,9
5886,"EB761XC",0,0,127,12,"02/28/26 00:00:00",1,0,0,0,9
5887,"GY317DV",0,0,77,4,"04/30/25 00:00:00",1,0,0,0,9
5888,"FS786FV",0,0,134,12,"04/30/25 00:00:00",1,0,0,0,9
5889,"FT463GF,",0,0,137,4,"12/31/25 00:00:00",1,0,0,0,9
5890,"GJ615LV",0,0,18,12,"04/30/25 00:00:00",1,0,0,0,9
5891,"GY629YD",0,0,115,12,"04/30/25 00:00:00",1,0,0,0,9
5892,"GX502AE",0,0,84,4,"12/31/25 00:00:00",1,0,0,0,9
5893,"GX503AE",0,0,84,4,"12/31/25 00:00:00",1,0,0,0,9
5894,"GX504AE",0,0,84,4,"12/31/25 00:00:00",1,0,0,0,9
5895,"GP040XZ",0,0,132,4,"04/30/25 00:00:00",1,0,0,0,9
5896,"FR332YW",0,0,17,12,"04/30/25 00:00:00",1,0,0,0,9
5897,"GY300YH",0,0,83,12,"04/30/25 00:00:00",1,0,0,0,9
5898,"CB580ND",0,0,14,12,"01/31/26 00:00:00",1,0,0,0,9
5899,"GY319DV",0,0,70,4,"04/30/25 00:00:00",1,0,0,0,9
5900,"GY320DV",0,0,70,4,"04/30/25 00:00:00",1,0,0,0,9
5901,"GY357YH",0,0,84,12,"03/31/26 00:00:00",1,0,0,0,9
5902,"GY360YH",0,0,84,12,"03/31/26 00:00:00",1,0,0,0,9
5903,"GB707BR",0,0,14,4,"07/31/25 00:00:00",1,0,0,0,9
5904,"FG689DR",0,0,54,4,"07/31/25 00:00:00",1,0,0,0,9
5906,"GY615YD",0,0,84,12,"04/30/25 00:00:00",1,0,0,0,9
5908,"FF338EB",0,0,134,12,"06/30/25 00:00:00",1,0,0,0,9
5909,"FF249EB",0,0,134,12,"06/30/25 00:00:00",1,0,0,0,9
5910,"GY365DV",0,0,14,4,"04/30/25 00:00:00",1,0,0,0,9
5911,"GY364DV",0,0,14,4,"04/30/25 00:00:00",1,0,0,0,9
5912,"GY311YJ",0,0,113,4,"04/30/25 00:00:00",1,0,0,0,9
5913,"GY312YJ",0,0,113,4,"04/30/25 00:00:00",1,0,0,0,9
5914,"GZ870AM",0,0,83,12,"04/30/25 00:00:00",1,0,0,0,9
5915,"GY384DV",0,0,78,4,"04/30/25 00:00:00",1,0,0,0,9
5916,"GY368DV",0,0,113,12,"04/30/25 00:00:00",1,0,0,0,9
5917,"GY383DV",0,0,35,4,"04/30/25 00:00:00",1,0,0,0,9
5918,"GY371DV",0,0,82,4,"04/30/25 00:00:00",1,0,0,0,9
5919,"GY372DV",0,0,82,4,"04/25/25 00:00:00",1,0,0,0,9
5920,"GY373DV",0,0,82,4,"04/25/25 00:00:00",1,0,0,0,9
5921,"GY374DV",0,0,82,4,"04/25/25 00:00:00",1,0,0,0,9
5922,"GY375DV",0,0,82,4,"04/25/25 00:00:00",1,0,0,0,9
5923,"GY555LG",0,0,75,12,"03/31/25 00:00:00",1,0,0,0,9
5924,"EP48479",6,0,141,12,"02/28/26 00:00:00",1,0,0,0,9
5925,"EA47167",6,0,141,12,"06/30/25 00:00:00",1,0,0,0,9
5926,"GY388DV",0,0,41,4,"04/30/25 00:00:00",1,0,0,0,9
5927,"FL268LR",0,0,119,12,"05/31/25 00:00:00",1,0,0,0,9
5928,"GY398DV",0,0,133,4,"05/31/25 00:00:00",1,0,0,0,9
5929,"GY399DV",0,0,89,12,"05/31/25 00:00:00",1,0,0,0,9
5931,"GY400DV",0,0,89,12,"05/25/25 00:00:00",1,0,0,0,9
5932,"GY401DV",0,0,89,12,"05/25/25 00:00:00",1,0,0,0,9
5933,"GY402DV",0,0,89,12,"05/25/25 00:00:00",1,0,0,0,9
5934,"GY403DV",0,0,89,12,"05/25/25 00:00:00",1,0,0,0,9
5935,"GY404DV",0,0,89,12,"05/25/25 00:00:00",1,0,0,0,9
5936,"GD846AP",0,0,139,12,"01/31/26 00:00:00",1,0,0,0,9
5938,"GX386XT",0,0,19,12,"01/31/26 00:00:00",1,0,0,0,9
5939,"GY356DV",0,0,35,12,"08/31/25 00:00:00",1,0,0,0,9
5940,"GS246GJ",0,0,134,12,"07/31/25 00:00:00",1,0,0,0,9
5941,"GY043YE",0,0,84,12,"03/31/25 00:00:00",1,0,0,0,9
5943,"DJ369EL",0,0,87,4,"09/30/25 00:00:00",1,0,0,0,9
5944,"FV089DG",0,0,17,4,"05/31/25 00:00:00",1,0,0,0,9
5945,"GY095MH",0,0,14,4,"03/31/25 00:00:00",1,0,0,0,9
5946,"GY096MH",0,0,14,4,"03/31/25 00:00:00",1,0,0,0,9
5947,"GY395DV",0,0,83,4,"05/31/25 00:00:00",1,0,0,0,9
5949,"GM741AS",0,0,1,4,"08/31/25 00:00:00",1,0,0,0,9
5950,"GY481DV",0,0,14,4,"05/31/25 00:00:00",1,0,0,0,9
5951,"GY482DV",0,0,14,4,"05/31/25 00:00:00",1,0,0,0,9
5952,"GY483DV",0,0,14,4,"05/31/25 00:00:00",1,0,0,0,9
5953,"GY322YJ",0,0,92,4,"05/31/25 00:00:00",1,0,0,0,9
5954,"FH882LD,",0,0,137,4,"06/30/25 00:00:00",1,0,0,0,9
5956,"GY911DV",0,0,127,12,"06/30/25 00:00:00",1,0,0,0,9
5957,"GY912DV",0,0,83,4,"06/30/25 00:00:00",1,0,0,0,9
5958,"GY233YM",0,0,134,12,"06/30/25 00:00:00",1,0,0,0,9
5959,"GY234YM",0,0,92,4,"06/30/25 00:00:00",1,0,0,0,9
5960,"FY197VZ",0,0,14,4,"09/30/25 00:00:00",1,0,0,0,9
5962,"BV521VV",0,0,132,12,"09/30/25 00:00:00",1,0,0,0,9
5963,"FX182TM",9,0,138,12,"08/31/25 00:00:00",1,0,0,0,9
5965,"GN069CP",0,0,78,4,"09/30/25 00:00:00",1,0,0,0,9
5966,"GN341CR",3,0,138,12,"01/31/26 00:00:00",1,0,0,0,9
5967,"ER514VJ",0,0,35,12,"04/30/26 00:00:00",1,0,0,0,9
5969,"FM096CR.",0,0,4,4,"09/30/25 00:00:00",1,0,0,0,9
5972,"GY974DV",0,0,115,12,"06/30/25 00:00:00",1,0,0,0,9
5973,"GY979DV",0,0,89,12,"07/31/25 00:00:00",1,0,0,0,9
5974,"AL790HD",0,0,127,12,"09/30/25 00:00:00",1,0,0,0,9
5975,"GY983DV",0,0,83,4,"06/30/25 00:00:00",1,0,0,0,9
5976,"GS967GJ",0,0,140,12,"06/30/25 00:00:00",1,0,0,0,9
5977,"GY167YM",0,0,83,12,"06/30/25 00:00:00",1,0,0,0,9
5978,"GP427CP",0,0,83,4,"11/30/25 00:00:00",1,0,0,0,9
5979,"DT576VE",0,0,86,4,"11/30/25 00:00:00",1,0,0,0,9
5980,"GX180AW",0,0,83,12,"10/31/25 00:00:00",1,0,0,0,9
5981,"GY988DV",0,0,77,4,"06/30/25 00:00:00",1,0,0,0,9
5982,"GW637BG",0,0,97,12,"06/30/25 00:00:00",1,0,0,0,9
5983,"HA417EM",0,0,98,12,"06/30/25 00:00:00",1,0,0,0,9
5984,"HA017NS",0,0,16,4,"07/31/25 00:00:00",1,0,0,0,9
5987,"GW115MH",0,0,90,12,"07/31/25 00:00:00",1,0,0,0,9
5988,"FM360YS",0,0,110,12,"11/30/25 00:00:00",1,0,0,0,9
5989,"HA026NS",0,0,14,4,"07/31/25 00:00:00",1,0,0,0,9
5991,"HA111NL",0,0,92,4,"07/31/25 00:00:00",1,0,0,0,9
5992,"FF079RX",0,0,4,12,"08/31/25 00:00:00",1,0,0,0,9
5993,"EH280ED",0,0,30,4,"08/31/25 00:00:00",1,0,0,0,9
5995,"FT905ZD",0,0,115,12,"08/31/25 00:00:00",1,0,0,0,9
5996,"GW532HX",0,0,78,4,"08/31/25 00:00:00",1,0,0,0,9
5997,"HA107NL",0,0,75,4,"08/31/25 00:00:00",1,0,0,0,9
5998,"HA108NL",0,0,75,4,"08/31/25 00:00:00",1,0,0,0,9
5999,"HA110NL",0,0,75,4,"08/31/25 00:00:00",1,0,0,0,9
6000,"HA113NL",0,0,75,4,"08/31/25 00:00:00",1,0,0,0,9
6001,"HA129NL",0,0,75,4,"08/31/25 00:00:00",1,0,0,0,9
6002,"GH449MB",0,0,46,12,"03/31/22 00:00:00",1,0,0,0,9
6003,"GW737BF",0,0,136,12,"08/31/25 00:00:00",1,0,0,0,9
6004,"GS697HX",0,0,138,12,"10/31/25 00:00:00",1,0,0,0,9
6005,"HA619YN",0,0,90,12,"08/31/25 00:00:00",1,0,0,0,9
6006,"GA261BK",0,0,138,12,"03/30/26 00:00:00",1,0,0,0,9
6007,"HA913NM",0,0,21,12,"08/31/25 00:00:00",1,0,0,0,9
6008,"GY585DV",0,0,73,12,"04/30/26 00:00:00",1,0,0,0,9
6009,"FZ165TR",4,0,18,12,"04/30/26 00:00:00",1,0,0,0,9
6010,"GK371SK",4,0,18,12,"07/31/26 00:00:00",1,0,0,0,9
6011,"EB492RG",4,0,18,12,"06/30/26 00:00:00",1,0,0,0,9
6012,"GD663TF",0,0,110,12,"10/31/25 00:00:00",1,0,0,0,9
6013,"ED190DF",0,0,139,12,"06/30/25 00:00:00",1,0,0,0,9
6014,"EM529JH",0,0,139,12,"05/31/26 00:00:00",1,0,0,0,9
6015,"GG333PL",0,0,129,4,"09/30/25 00:00:00",1,0,0,0,9
6016,"HA871NM",0,0,140,4,"09/30/25 00:00:00",1,0,0,0,9
6017,"HA895NM",0,0,16,4,"09/30/25 00:00:00",1,0,0,0,9
6018,"HA868NM",0,0,16,4,"09/30/25 00:00:00",1,0,0,0,9
6019,"HA897NM",0,0,16,4,"09/30/25 00:00:00",1,0,0,0,9
6020,"GS561CG",0,0,78,4,"10/31/25 00:00:00",1,0,0,0,9
6022,"GZ271RN",0,0,14,4,"08/31/25 00:00:00",1,0,0,0,9
6023,"BW533PM",0,0,18,12,"08/31/26 00:00:00",1,0,0,0,9
6024,"HA555NP",0,0,138,12,"09/30/25 00:00:00",1,0,0,0,9
6025,"GZ215RN",0,0,134,12,"09/30/25 00:00:00",1,0,0,0,9
6026,"GW339AZ",0,0,104,4,"08/31/25 00:00:00",1,0,0,0,9
6027,"GS272SW",0,0,140,12,"02/28/26 00:00:00",1,0,0,0,9
6028,"FP988RS",0,0,134,12,"09/30/25 00:00:00",1,0,0,0,9
6029,"HA562NP",0,0,16,4,"09/30/25 00:00:00",1,0,0,0,9
6030,"HA563NP",0,0,16,4,"09/30/25 00:00:00",1,0,0,0,9
6031,"HA575NP",0,0,134,12,"09/30/25 00:00:00",1,0,0,0,9
6032,"HA580NP",0,0,2,4,"09/30/25 00:00:00",1,0,0,0,9
6033,"HA581NP",0,0,2,4,"09/30/25 00:00:00",1,0,0,0,9
6034,"GK435SF",0,0,84,4,"10/31/25 00:00:00",1,0,0,0,9
6036,"HA569NP",0,0,1,4,"09/30/25 00:00:00",1,0,0,0,9
6037,"HA568NP",0,0,1,4,"09/30/25 00:00:00",1,0,0,0,9
6038,"HA567NP",0,0,1,4,"09/30/25 00:00:00",1,0,0,0,9
6039,"HA570NP",0,0,1,4,"09/30/25 00:00:00",1,0,0,0,9
6040,"HA560NP",0,0,84,12,"09/30/25 00:00:00",1,0,0,0,9
6041,"AA51637",,0,144,12,"12/31/25 00:00:00",1,0,0,0,9
6042,"BS163WY",3,0,144,12,"01/31/26 00:00:00",1,0,0,0,9
6043,"DB613XJ",3,0,144,12,"04/30/26 00:00:00",1,0,0,0,9
6044,"DK210WP",9,0,144,12,"07/31/26 00:00:00",1,0,0,0,9
6045,"DK985WP",3,0,144,12,"09/30/25 00:00:00",1,0,0,0,9
6046,"DN418DG",3,0,144,12,"12/31/25 00:00:00",1,0,0,0,9
6047,"DT010EE",3,0,144,12,"11/30/25 00:00:00",1,0,0,0,9
6048,"EF768NC",9,0,144,4,"11/30/25 00:00:00",1,0,0,0,9
6049,"EH062ED",9,0,144,4,"12/31/25 00:00:00",1,0,0,0,9
6050,"EZ040HS",1,0,144,4,"10/31/25 00:00:00",1,0,0,0,9
6051,"FA070ZS",1,0,144,4,"12/31/25 00:00:00",1,0,0,0,9
6052,"FA922PM",3,0,144,12,"12/31/25 00:00:00",1,0,0,0,9
6053,"FD676PD",3,0,144,12,"04/30/26 00:00:00",1,0,0,0,9
6021,"GZ567RM",0,0,14,4,"06/30/25 00:00:00",1,0,0,0,9
6054,"FK939VM",3,0,144,12,"08/31/26 00:00:00",1,0,0,0,9
6055,"FL150HC",3,0,144,12,"10/31/25 00:00:00",1,0,0,0,9
6056,"FV132DF",3,0,144,12,"11/30/25 00:00:00",1,0,0,0,9
6057,"GA534BH",3,0,144,12,"05/31/26 00:00:00",1,0,0,0,9
6058,"GA826BK",3,0,144,12,"10/31/25 00:00:00",1,0,0,0,9
6059,"GP156XZ",9,0,144,4,"09/30/25 00:00:00",1,0,0,0,9
6060,"GP172YC",3,0,144,12,"11/30/25 00:00:00",1,0,0,0,9
6061,"GP181CP",3,0,144,12,"05/31/26 00:00:00",1,0,0,0,9
6062,"GP328XZ",1,0,144,4,"11/30/25 00:00:00",1,0,0,0,9
6063,"GS827GJ",3,0,144,12,"04/30/26 00:00:00",1,0,0,0,9
6064,"GW844BG",9,0,144,12,"08/31/26 00:00:00",1,0,0,0,9
6065,"HA860NM",9,0,144,12,"08/31/26 00:00:00",1,0,0,0,9
6067,"DN618DG",3,0,144,12,"01/31/26 00:00:00",1,0,0,0,9
6069,"HA597NP",0,0,134,12,"09/30/25 00:00:00",1,0,0,0,9
6070,"CM585XH",0,0,54,4,"11/30/25 00:00:00",1,0,0,0,9
6072,"HA593NP",0,0,84,12,"09/30/25 00:00:00",1,0,0,0,9
6073,"CK317BL",0,0,54,12,"08/31/26 00:00:00",1,0,0,0,9
6074,"HA574NP",0,0,115,12,"09/30/25 00:00:00",1,0,0,0,9
6075,"HA599NP",0,0,84,12,"09/30/25 00:00:00",1,0,0,0,9
6076,"HA584NP",9,0,144,4,"09/30/25 00:00:00",1,0,0,0,9
6077,"HA585NP",0,0,89,12,"09/30/25 00:00:00",1,0,0,0,9
6078,"GX120AE",0,0,110,12,"09/30/25 00:00:00",1,0,0,0,9
6080,"CZ448EA",,,,12,"11/30/24 00:00:00",1,0,0,0,9
6085,"CZ448EA,",0,0,139,12,"11/30/25 00:00:00",1,0,0,0,9
6087,"FX459TM",0,0,140,4,"10/31/25 00:00:00",1,0,0,0,9
6088,"HB081MK",0,0,134,12,"09/30/25 00:00:00",1,0,0,0,9
6089,"HB082MK",0,0,134,12,"09/30/25 00:00:00",1,0,0,0,9
6090,"HB086MK",0,0,84,12,"09/30/25 00:00:00",1,0,0,0,9
6091,"HB083MK",0,0,86,4,"09/30/25 00:00:00",1,0,0,0,9
6092,"HB090MK",0,0,84,4,"09/30/25 00:00:00",1,0,0,0,9
6093,"HB089MK",0,0,84,4,"09/30/25 00:00:00",1,0,0,0,9
6094,"HB091MK",0,0,84,4,"09/30/25 00:00:00",1,0,0,0,9
6095,"HB092MK",0,0,84,4,"09/30/25 00:00:00",1,0,0,0,9
6096,"HA568JH",0,0,110,12,"09/30/25 00:00:00",1,0,0,0,9
6098,"HB073MK",0,0,89,12,"10/31/25 00:00:00",1,0,0,0,9
6099,"HB075MK",0,0,89,12,"10/25/25 00:00:00",1,0,0,0,9
6100,"HB076MK",0,0,89,12,"10/25/25 00:00:00",1,0,0,0,9
6101,"HB077MK",0,0,89,12,"10/25/25 00:00:00",1,0,0,0,9
6102,"GY721DV",0,0,84,12,"06/30/26 00:00:00",1,0,0,0,9
6103,"HB078MK",0,0,77,4,"10/31/25 00:00:00",1,0,0,0,9
6104,"HB060MK",0,0,137,12,"10/31/25 00:00:00",1,0,0,0,9
6105,"GC009RN",0,0,54,4,"10/31/25 00:00:00",1,0,0,0,9
6106,"FT137GF",0,0,129,4,"10/31/25 00:00:00",1,0,0,0,9
6107,"FT138GF",0,0,129,4,"10/25/25 00:00:00",1,0,0,0,9
6108,"FT145GF",0,0,129,4,"10/25/25 00:00:00",1,0,0,0,9
6109,"HA414NM",0,0,90,12,"09/30/25 00:00:00",1,0,0,0,9
6110,"FV457JH",0,0,134,12,"05/31/27 00:00:00",1,0,0,0,9
6111,"HA015NS",0,0,35,4,"07/31/26 00:00:00",1,0,0,0,9
6112,"HA016NS",0,0,35,4,"07/31/26 00:00:00",1,0,0,0,9
6114,"GF387FV",0,0,129,4,"10/31/25 00:00:00",1,0,0,0,9
6115,"GF385FV",0,0,129,4,"10/31/25 00:00:00",1,0,0,0,9
6116,"HA396DN",0,0,144,12,"05/31/25 00:00:00",1,0,0,0,9
6117,"FP996AB",0,0,127,12,"10/31/25 00:00:00",1,0,0,0,9
6118,"FZ675MB",0,0,14,4,"01/31/26 00:00:00",1,0,0,0,9
6119,"FZ676MB",0,0,14,4,"01/31/26 00:00:00",1,0,0,0,9
6121,"GJ110BR.",0,0,14,4,"05/31/26 00:00:00",1,0,0,0,9
6122,"HA067YW",0,0,101,12,"10/31/25 00:00:00",1,0,0,0,9
6123,"ER514VY",0,0,35,12,"06/30/26 00:00:00",1,0,0,0,9
6124,"HB337ML",0,0,92,4,"10/31/25 00:00:00",1,0,0,0,9
6125,"HB342ML",0,0,84,12,"10/31/25 00:00:00",1,0,0,0,9
6126,"FT214GF",0,0,129,4,"11/25/31 00:00:00",1,0,0,0,9
6127,"HB305ML",0,0,115,12,"11/25/31 00:00:00",1,0,0,0,9
6129,"HB331ML",0,0,1,4,"11/30/25 00:00:00",1,0,0,0,9
6130,"HB332ML",0,0,1,4,"11/30/25 00:00:00",1,0,0,0,9
6131,"HB336ML",0,0,1,4,"11/30/25 00:00:00",1,0,0,0,9
6132,"HA444NN",0,0,18,12,"09/30/26 00:00:00",1,0,0,0,9
6133,"HA043NP",0,0,144,12,"05/31/26 00:00:00",1,0,0,0,9
6134,"GY723DV",0,0,92,12,"02/28/26 00:00:00",1,0,0,0,9
